movie_name,sns_score,movie_cover_url,movie_video_url
无间道2,9.0,https://pic3.iqiyipic.com/image/20211205/db/97/v_120589997_m_601_m11.webp,https://www.iqiyi.com/v_19rr2mob3g.html
你逃我也逃（1942）,9.0,https://pic5.iqiyipic.com/image/20230629/5b/df/v_110263937_m_601_m6.webp,https://www.iqiyi.com/v_19rrlrkkuw.html
哈利·波特7:死亡圣器(上),9.0,https://pic0.iqiyipic.com/image/20231113/4f/2e/v_111044134_m_601_m13.webp,https://www.iqiyi.com/v_19rr9gh470.html
神女,9.0,https://pic1.iqiyipic.com/image/20230629/6e/ae/v_105078784_m_601_m10.webp,https://www.iqiyi.com/v_19rrh63vhs.html
渔童,9.0,https://pic3.iqiyipic.com/image/20231109/d4/c4/v_139479984_m_601_m10.webp,https://www.iqiyi.com/v_19rttei5fs.html
花样年华,9.0,https://pic4.iqiyipic.com/image/20231127/5a/16/v_112848678_m_601_m11.webp,https://www.iqiyi.com/v_19rr7rc3sk.html
悲惨世界（1958）,9.0,https://pic2.iqiyipic.com/image/20230629/d9/a1/v_50113760_m_601_m13.webp,https://www.iqiyi.com/v_19rrk3u1rg.html
将军号,9.0,https://pic3.iqiyipic.com/image/20230630/af/2c/v_112850399_m_601_m7.webp,https://www.iqiyi.com/v_19rr7rcx8o.html
卓别林传,9.0,https://pic8.iqiyipic.com/image/20230630/38/5c/v_62645596_m_601_m10.webp,https://www.iqiyi.com/v_19rrho7grg.html
尼罗河上的惨案（1978）,8.8,https://pic3.iqiyipic.com/image/20231110/2f/c0/v_109867298_m_601_m11.webp,https://www.iqiyi.com/v_19rrkgfr8g.html
记忆碎片,8.8,https://pic4.iqiyipic.com/image/20230629/b5/78/v_105771123_m_601_m9.webp,https://www.iqiyi.com/v_19rrhul5po.html
黑洞频率,8.8,https://pic0.iqiyipic.com/image/20210916/e3/31/v_111674876_m_601_m7.webp,https://www.iqiyi.com/v_19rraoa5lk.html
紫日,8.8,https://pic5.iqiyipic.com/image/20231110/c2/6b/v_112848462_m_601_m5.webp,https://www.iqiyi.com/v_19rr7rcntg.html
速度与激情5,8.8,https://pic9.iqiyipic.com/image/20230628/c4/7b/v_106340602_m_601_m15.webp,https://www.iqiyi.com/v_19rri0vxp0.html
年少日记,8.8,https://pic6.iqiyipic.com/image/20241011/e8/72/v_177789011_m_601_m6.webp,https://www.iqiyi.com/v_24o2lcnt3f8.html
刺杀肯尼迪,8.8,https://pic8.iqiyipic.com/image/20230629/84/58/v_108678650_m_601_m9.webp,https://www.iqiyi.com/v_19rrn38hbs.html
流浪地球,8.8,https://pic5.iqiyipic.com/image/20240911/10/1b/v_114811035_m_601_m29.webp,https://www.iqiyi.com/v_19rrfe142o.html
人鬼情未了,8.8,https://pic5.iqiyipic.com/image/20231109/9e/91/v_50112665_m_601_m13.webp,https://www.iqiyi.com/v_19rrk3pjqg.html
东方快车谋杀案（1974）,8.8,https://pic8.iqiyipic.com/image/20231109/0b/56/v_62817535_m_601_m16.webp,https://www.iqiyi.com/v_19rrmy66ls.html
回到未来（1985）,8.8,https://pic5.iqiyipic.com/image/20230629/27/92/v_106310429_m_601_m19.webp,https://www.iqiyi.com/v_19rrhsb0os.html
龙争虎斗,8.8,https://pic9.iqiyipic.com/image/20231110/62/4f/v_112854827_m_601_m5.webp,https://www.iqiyi.com/v_19rr7qgwvc.html
甘地传,8.8,https://pic7.iqiyipic.com/image/20230629/6f/f2/v_50117859_m_601_m15.webp,https://www.iqiyi.com/v_19rrk2rrk0.html
霍比特人1：意外之旅（普通话）,8.8,https://pic1.iqiyipic.com/image/20230629/70/00/v_118138789_m_601_m9.webp,https://www.iqiyi.com/v_19rqz5n7ik.html
一伞烟雨,,http://pic4.iqiyipic.com/image/20241216/e7/03/v_179176859_m_601_m1.webp,http://www.iqiyi.com/v_74810cb17!.html
史崔特先生的故事,8.9,https://pic2.iqiyipic.com/image/20231109/f2/76/v_109869923_m_601_m8.webp,https://www.iqiyi.com/v_19rrkfbtjw.html
白月梵星,,http://pic3.iqiyipic.com/image/20250107/90/a6/v_179529366_m_601.webp,http://www.iqiyi.com/v_11734ab6f!.html
沉默的羔羊（普通话）,8.9,https://pic1.iqiyipic.com/image/20231110/18/c9/v_169899176_m_601_m3.webp,https://www.iqiyi.com/v_i64k4icbm4.html
霍比特人1：意外之旅,8.9,https://pic8.iqiyipic.com/image/20231109/d4/db/v_118194391_m_601_m12.webp,https://www.iqiyi.com/v_19rqz2nah4.html
我是刑警,9.2,http://pic6.iqiyipic.com/image/20241129/5a/a5/v_179046912_m_601_m1.webp,http://www.iqiyi.com/v_c6fb023e0!.html
无敌破坏王（普通话）,8.9,https://pic0.iqiyipic.com/image/20231109/c9/b6/v_110431636_m_601_m8.webp,https://www.iqiyi.com/v_19rrlhk2fg.html
驯龙高手（普通话）,8.9,https://pic6.iqiyipic.com/image/20231113/25/4e/v_158667819_m_601_m4.webp,https://www.iqiyi.com/v_1htg22st9eo.html
加勒比海盗2：聚魂棺（普通话）,8.9,https://pic2.iqiyipic.com/image/20230629/b0/4c/v_140200318_m_601_m7.webp,https://www.iqiyi.com/v_19rvl3qvk0.html
钢铁侠（普通话）,8.9,https://pic4.iqiyipic.com/image/20230629/ee/80/v_133781343_m_601_m8.webp,https://www.iqiyi.com/v_19rrzk2cz8.html
霍比特人2：史矛革之战,8.9,https://pic1.iqiyipic.com/image/20231113/5f/c6/v_118194538_m_601_m14.webp,https://www.iqiyi.com/v_19rqz2lkxg.html
霍比特人3：五军之战,8.9,https://pic1.iqiyipic.com/image/20231113/87/1b/v_118194233_m_601_m14.webp,https://www.iqiyi.com/v_19rqz2np2w.html
金色池塘,8.9,https://pic0.iqiyipic.com/image/20230630/91/6d/v_107113710_m_601_m13.webp,https://www.iqiyi.com/v_19rrhkynr8.html
洛奇,8.8,https://pic3.iqiyipic.com/image/20211124/5f/c3/v_112846721_m_601_m10.webp,https://www.iqiyi.com/v_19rr7r54p0.html
林家铺子,8.8,https://pic3.iqiyipic.com/image/20241224/5d/96/v_108787276_m_601_m11.webp,https://www.iqiyi.com/v_19rrn6phwc.html
海底世界3D,8.8,https://pic9.iqiyipic.com/image/20231115/20/80/v_50546024_m_601_m5.webp,https://www.iqiyi.com/v_19rrgci158.html
爱,8.8,https://pic3.iqiyipic.com/image/20231113/b4/ad/v_109965965_m_601_m12.webp,https://www.iqiyi.com/v_19rrl4qzn0.html
情枭的黎明,8.8,https://pic8.iqiyipic.com/image/20230629/6b/67/v_106373377_m_601_m11.webp,https://www.iqiyi.com/v_19rrhzvke8.html
麦兜当当伴我心,8.8,https://pic3.iqiyipic.com/image/20230629/12/ef/v_50287914_m_601_m12.webp,https://www.iqiyi.com/v_19rrjt06tg.html
非常嫌疑犯,8.8,https://pic5.iqiyipic.com/image/20231110/95/d7/v_50113202_m_601_m14.webp,https://www.iqiyi.com/v_19rrk3tu90.html
星球大战,8.8,https://pic5.iqiyipic.com/image/20231122/23/fe/v_112857912_m_601_m7.webp,https://www.iqiyi.com/v_19rr7qmvac.html
小妇人（1994）,8.8,https://pic5.iqiyipic.com/image/20231109/71/90/v_110431990_m_601_m10.webp,https://www.iqiyi.com/v_19rrlsdla8.html
风中的火焰,,http://pic1.iqiyipic.com/image/20241226/19/29/v_179275018_m_601.webp,http://www.iqiyi.com/v_56a9bc824!.html
冬至,8.3,http://pic8.iqiyipic.com/image/20241220/37/d9/v_179209610_m_601.webp,http://www.iqiyi.com/v_a4b2a26c7!.html
头脑特工队,8.8,https://pic7.iqiyipic.com/image/20231109/d6/3f/v_109797870_m_601_m14.webp,https://www.iqiyi.com/v_19rrk9svco.html
冬至,8.3,http://pic7.iqiyipic.com/image/20241220/a5/5a/v_179213139_m_601.webp,http://www.iqiyi.com/v_469474287!.html
棒！少年,8.8,https://pic8.iqiyipic.com/image/20230630/80/59/v_155037592_m_601_m6.webp,https://www.iqiyi.com/v_21qpuwqny8o.html
一伞烟雨,,http://pic0.iqiyipic.com/image/20241216/4c/8b/v_179176864_m_601_m1.webp,http://www.iqiyi.com/v_70f4cc484!.html
一伞烟雨,,http://pic4.iqiyipic.com/image/20241216/e7/03/v_179176859_m_601_m1.webp,http://www.iqiyi.com/v_74810cb17!.html
花束般的恋爱,8.8,https://pic3.iqiyipic.com/image/20231110/93/ec/v_161411176_m_601_m6.webp,https://www.iqiyi.com/v_1gq89cnntck.html
奥本海默,9.0,https://pic9.iqiyipic.com/image/20231227/65/cf/v_172543073_m_601_m4.webp,https://www.iqiyi.com/v_26x0eansnvs.html
蜘蛛侠：平行宇宙（普通话）,9.0,https://pic4.iqiyipic.com/image/20231110/45/d2/v_127087819_m_601_m6.webp,https://www.iqiyi.com/v_19rshns26c.html
九品芝麻官（粤语）,9.0,https://pic1.iqiyipic.com/image/20231110/ed/cc/v_50064070_m_601_m11.webp,https://www.iqiyi.com/v_19rrjd3p2s.html
跳出我天地,9.0,https://pic3.iqiyipic.com/image/20220821/4d/b8/v_109866996_m_601_m9.webp,https://www.iqiyi.com/v_19rrkgf2m4.html
大卫·戈尔的一生,8.8,https://pic2.iqiyipic.com/image/20231109/03/73/v_106577056_m_601_m18.webp,https://www.iqiyi.com/v_19rrhy4w5g.html
谍影重重2,8.8,https://pic4.iqiyipic.com/image/20231110/4f/27/v_106334811_m_601_m17.webp,https://www.iqiyi.com/v_19rri0xcps.html
光荣之路（1957）,8.8,https://pic0.iqiyipic.com/image/20230629/b8/80/v_62646665_m_601_m11.webp,https://www.iqiyi.com/v_19rrho9dyg.html
三毛流浪记（1958）,8.8,https://pic6.iqiyipic.com/image/20231110/3e/7d/v_137515713_m_601_m8.webp,https://www.iqiyi.com/v_19ruewc108.html
万物理论,8.8,https://pic8.iqiyipic.com/image/20230629/32/cb/v_108729459_m_601_m11.webp,https://www.iqiyi.com/v_19rrn9scf0.html
阿飞正传,8.8,https://pic2.iqiyipic.com/image/20230629/a9/18/v_50062592_m_601_m16.webp,https://www.iqiyi.com/v_19rrjd2ne4.html
误杀瞒天记（普通话）,8.9,https://pic3.iqiyipic.com/image/20231110/9a/a7/v_167331281_m_601_m3.webp,https://www.iqiyi.com/v_1ljfohzf5m0.html
小萝莉的猴神大叔（普通话）,8.9,https://pic0.iqiyipic.com/image/20240228/45/01/v_169069541_m_601_m6.webp,https://www.iqiyi.com/v_19ykm1r0rfc.html
荒岛余生（普通话）,8.9,https://pic9.iqiyipic.com/image/20231110/74/9c/v_173174757_m_601_m6.webp,https://www.iqiyi.com/v_12l8txtmieo.html
银河护卫队3（普通话）,8.9,https://pic4.iqiyipic.com/image/20240424/19/9d/v_173323224_m_601_m4.webp,https://www.iqiyi.com/v_x5mka3jx88.html
燃情岁月（普通话）,8.9,https://pic1.iqiyipic.com/image/20231109/e2/3b/v_147696502_m_601_m9.webp,https://www.iqiyi.com/v_19rygwq26k.html
玩具总动员4（普通话）,8.9,https://pic4.iqiyipic.com/image/20241219/0c/ad/v_139327420_m_601_m13.webp,https://www.iqiyi.com/v_19rtw8espk.html
至暗时刻（普通话）,8.9,https://pic8.iqiyipic.com/image/20230803/46/c2/v_115048831_m_601_m9.webp,https://www.iqiyi.com/v_19rrboghss.html
小公主（普通话）,8.9,https://pic4.iqiyipic.com/image/20230629/3f/58/v_114388178_m_601_m11.webp,https://www.iqiyi.com/v_19rrf95dfs.html
玩具总动员3（普通话）,8.9,https://pic7.iqiyipic.com/image/20231110/f7/fa/v_110439176_m_601_m11.webp,https://www.iqiyi.com/v_19rrlhk7e8.html
桃姐（粤语）,8.9,https://pic7.iqiyipic.com/image/20220819/f2/38/v_50232855_m_601_m13.webp,https://www.iqiyi.com/v_19rrk5yjv4.html
阿郎的故事（粤语）,8.9,https://pic5.iqiyipic.com/image/20230629/14/2a/v_50138986_m_601_m7.webp,https://www.iqiyi.com/v_19rrk1ir2c.html
第二十条,8.8,https://pic7.iqiyipic.com/image/20240913/af/a1/v_175529001_m_601_m4.webp,https://www.iqiyi.com/v_1eje0frxfy4.html
飞驰人生2,8.8,https://pic7.iqiyipic.com/image/20240913/d9/29/v_175148226_m_601_m13.webp,https://www.iqiyi.com/v_1tdv2zyavtk.html
白月梵星,,http://pic3.iqiyipic.com/image/20250107/90/a6/v_179529366_m_601.webp,http://www.iqiyi.com/v_11734ab6f!.html
海蒂,8.8,https://pic0.iqiyipic.com/image/20231109/ed/46/v_112847981_m_601_m4.webp,https://www.iqiyi.com/v_19rr7r85wc.html
大桥下面,8.8,https://pic5.iqiyipic.com/image/20231109/5d/2b/v_108827848_m_601_m10.webp,https://www.iqiyi.com/v_19rrnz2x6g.html
我是刑警,9.2,http://pic6.iqiyipic.com/image/20241129/5a/a5/v_179046912_m_601_m1.webp,http://www.iqiyi.com/v_c6fb023e0!.html
三峡好人,8.8,https://pic2.iqiyipic.com/image/20230630/60/0f/v_62815894_m_601_m9.webp,https://www.iqiyi.com/v_19rrmy5his.html
彗星美人,8.8,https://pic0.iqiyipic.com/image/20231121/eb/8f/v_62646401_m_601_m9.webp,https://www.iqiyi.com/v_19rrho9uyw.html
黄飞鸿之二：男儿当自强,8.8,https://pic3.iqiyipic.com/image/20231109/1b/a4/v_119142893_m_601_m11.webp,https://www.iqiyi.com/v_19rr4zqw8c.html
爱猫之城,8.8,https://pic9.iqiyipic.com/image/20240918/11/f6/v_115506952_m_601_m16.webp,https://www.iqiyi.com/v_19rrc1fzig.html
疯狂原始人（普通话）,8.8,https://pic7.iqiyipic.com/image/20231110/1e/6d/v_62956239_m_601_m12.webp,https://www.iqiyi.com/v_19rrmq9meo.html
百万美元宝贝,8.8,https://pic9.iqiyipic.com/image/20241119/52/0f/v_106747935_m_601_m9.webp,https://www.iqiyi.com/v_19rrhw8yc4.html
回到未来3,8.8,https://pic7.iqiyipic.com/image/20230630/9e/55/v_106330388_m_601_m18.webp,https://www.iqiyi.com/v_19rri0wy0g.html
睡美人（1959）,8.8,https://pic2.iqiyipic.com/image/20231109/c9/e5/v_170802656_m_601_m4.webp,https://www.iqiyi.com/v_1ufzdwdb0yg.html
哈利·波特6：哈利·波特与混血王子（普通话）,8.8,https://pic9.iqiyipic.com/image/20230629/36/25/v_147803388_m_601_m9.webp,https://www.iqiyi.com/v_19ryijuqy0.html
哈利·波特7:死亡圣器(上)（普通话）,9.0,https://pic1.iqiyipic.com/image/20230628/5c/53/v_145804680_m_601_m10.webp,https://www.iqiyi.com/v_19rx5iltm8.html
我是刑警,9.2,http://pic6.iqiyipic.com/image/20241129/5a/a5/v_179046912_m_601_m1.webp,http://www.iqiyi.com/v_c6fb023e0!.html
白月梵星,,http://pic3.iqiyipic.com/image/20250107/90/a6/v_179529366_m_601.webp,http://www.iqiyi.com/v_11734ab6f!.html
冬至,8.3,http://pic7.iqiyipic.com/image/20241220/a5/5a/v_179213139_m_601.webp,http://www.iqiyi.com/v_469474287!.html
怪兽电力公司 （普通话）,9.0,https://pic3.iqiyipic.com/image/20231110/7d/41/v_62645061_m_601_m13.webp,https://www.iqiyi.com/v_19rrho715k.html
奇迹男孩（普通话）,9.0,https://pic7.iqiyipic.com/image/20241127/a0/3f/v_115050220_m_601_m12.webp,https://www.iqiyi.com/v_19rrbojj6o.html
超能陆战队（普通话）,9.0,https://pic2.iqiyipic.com/image/20231109/94/bc/v_109100598_m_601_m15.webp,https://www.iqiyi.com/v_19rrntrosc.html
一伞烟雨,,http://pic0.iqiyipic.com/image/20241216/4c/8b/v_179176864_m_601_m1.webp,http://www.iqiyi.com/v_70f4cc484!.html
禁闭岛（普通话）,9.0,https://pic7.iqiyipic.com/image/20230630/e5/4f/v_171463615_m_601_m4.webp,https://www.iqiyi.com/v_280cdvy3a74.html
人工智能（普通话）,9.0,https://pic5.iqiyipic.com/image/20230629/5c/e8/v_171526408_m_601_m3.webp,https://www.iqiyi.com/v_15j9lnzn7zc.html
狙击手,8.8,https://pic0.iqiyipic.com/image/20240905/61/d8/v_159539812_m_601_m8.webp,https://www.iqiyi.com/v_qfjajgrlvs.html
保你平安,8.8,https://pic4.iqiyipic.com/image/20231110/f4/be/v_171415361_m_601_m8.webp,https://www.iqiyi.com/v_1vgjcs0l0yo.html
三大队,8.8,https://pic9.iqiyipic.com/image/20241008/f1/87/v_173889530_m_601_m11.webp,https://www.iqiyi.com/v_27ut00lem5k.html
无名之辈,8.8,https://pic3.iqiyipic.com/image/20240905/5a/79/v_118937346_m_601_m23.webp,https://www.iqiyi.com/v_19rqzsstl4.html
美食总动员,8.8,https://pic1.iqiyipic.com/image/20231110/d6/02/v_50341333_m_601_m17.webp,https://www.iqiyi.com/v_19rrjpxwpk.html
监狱风云,8.8,https://pic6.iqiyipic.com/image/20231109/74/0a/v_119349297_m_601_m11.webp,https://www.iqiyi.com/v_19rr4y61ws.html
情书,8.8,https://pic0.iqiyipic.com/image/20241112/1b/5d/v_62645028_m_601_m8.webp,https://www.iqiyi.com/v_19rrho324c.html
八佰,8.8,https://pic0.iqiyipic.com/image/20240911/3b/62/v_112883426_m_601_m19.webp,https://www.iqiyi.com/v_19rr7plcfw.html
长津湖,8.8,https://pic6.iqiyipic.com/image/20241224/6c/5f/v_157645717_m_601_m16.webp,https://www.iqiyi.com/v_pzqg2653vk.html
头脑特工队（普通话）,8.8,https://pic1.iqiyipic.com/image/20231109/b8/3d/v_109737281_m_601_m10.webp,https://www.iqiyi.com/v_19rrkcy5es.html
布达佩斯大饭店,8.8,https://pic2.iqiyipic.com/image/20231110/a7/8f/v_106573805_m_601_m16.webp,https://www.iqiyi.com/v_19rrhxz45s.html
八恶人,8.8,https://pic2.iqiyipic.com/image/20231109/ac/e8/v_112868421_m_601_m8.webp,https://www.iqiyi.com/v_19rr7q0bwk.html
菊次郎的夏天,8.8,https://pic1.iqiyipic.com/image/20231110/c6/55/v_108771752_m_601_m18.webp,https://www.iqiyi.com/v_19rrn8d6vc.html
1917,8.8,https://pic2.iqiyipic.com/image/20231110/64/91/v_144127202_m_601_m13.webp,https://www.iqiyi.com/v_19rwbo7zfs.html
洗澡（独家修复版）,8.8,https://pic6.iqiyipic.com/image/20230629/08/97/v_146538420_m_601_m6.webp,https://www.iqiyi.com/v_19rx02uh70.html
速度与激情5（普通话）,8.8,https://pic7.iqiyipic.com/image/20230530/1c/c8/v_136648952_m_601_m10.webp,https://www.iqiyi.com/v_19rsxlo7y4.html
过昭关,8.8,https://pic1.iqiyipic.com/image/20240322/d7/d0/v_120026654_m_601_m18.webp,https://www.iqiyi.com/v_19rr615mgw.html
星球大战3：绝地归来,8.8,https://pic8.iqiyipic.com/image/20230629/8f/98/v_112857582_m_601_m6.webp,https://www.iqiyi.com/v_19rr7qm5tw.html
祝福,8.8,https://pic7.iqiyipic.com/image/20230629/d9/0f/v_108793514_m_601_m11.webp,https://www.iqiyi.com/v_19rrn6zuuk.html
木偶奇遇记（1940）,8.8,https://pic9.iqiyipic.com/image/20210916/4f/08/v_62647959_m_601_m7.webp,https://www.iqiyi.com/v_19rrhoc58w.html
外来书记,8.8,https://pic3.iqiyipic.com/image/20231110/a5/42/v_155583805_m_601_m6.webp,https://www.iqiyi.com/v_am1qv8ouq4.html
兵临城下（普通话）,8.8,https://pic9.iqiyipic.com/image/20210915/3f/31/v_123688448_m_601_m4.webp,https://www.iqiyi.com/v_19rqpwvxrk.html
茜茜公主2（普通话）,8.8,https://pic6.iqiyipic.com/image/20231110/52/02/v_115781534_m_601_m7.webp,https://www.iqiyi.com/v_19rrcyst1s.html
红猪（普通话）,9.0,https://pic9.iqiyipic.com/image/20240403/78/ae/v_174964542_m_601_m2.webp,https://www.iqiyi.com/v_srnigt5qec.html
勇敢的心（普通话）,9.0,https://pic0.iqiyipic.com/image/20231110/f7/6a/v_147692279_m_601_m10.webp,https://www.iqiyi.com/v_19rygyn3mo.html
复仇者联盟4：终局之战（普通话）,9.0,https://pic7.iqiyipic.com/image/20231110/37/07/v_136038733_m_601_m16.webp,https://www.iqiyi.com/v_19rt88sfpk.html
头号玩家（普通话）,9.0,https://pic3.iqiyipic.com/image/20231109/27/02/v_117196650_m_601_m9.webp,https://www.iqiyi.com/v_19rr1i9r6s.html
东邪西毒：终极版,9.0,https://pic3.iqiyipic.com/image/20231127/b5/ed/v_62815967_m_601_m17.webp,https://www.iqiyi.com/v_19rrmy5bow.html
我们一起摇太阳,8.9,https://pic5.iqiyipic.com/image/20240913/99/5a/v_172947570_m_601_m7.webp,https://www.iqiyi.com/v_1suqv77p1bw.html
风中的火焰,,http://pic1.iqiyipic.com/image/20241226/19/29/v_179275018_m_601.webp,http://www.iqiyi.com/v_56a9bc824!.html
湄公河行动,8.9,https://pic3.iqiyipic.com/image/20240905/a7/9d/v_111214615_m_601_m16.webp,https://www.iqiyi.com/v_19rr96agog.html
致命ID,8.9,https://pic1.iqiyipic.com/image/20231110/ad/66/v_50122222_m_601_m14.webp,https://www.iqiyi.com/v_19rrk30rh0.html
白月梵星,,http://pic0.iqiyipic.com/image/20250107/6d/b4/v_179529347_m_601.webp,http://www.iqiyi.com/v_64efe1e6d!.html
敦刻尔克,8.8,https://pic2.iqiyipic.com/image/20241012/27/64/v_112873034_m_601_m12.webp,https://www.iqiyi.com/v_19rr7q7dck.html
白日梦想家,8.8,https://pic0.iqiyipic.com/image/20231110/10/f1/v_62651571_m_601_m17.webp,https://www.iqiyi.com/v_19rrhoh4sg.html
妈妈再爱我一次,8.8,https://pic3.iqiyipic.com/image/20231109/15/09/v_62645733_m_601_m13.webp,https://www.iqiyi.com/v_19rrho5o9k.html
卡特教练,8.8,https://pic9.iqiyipic.com/image/20230629/a7/61/v_50124093_m_601_m10.webp,https://www.iqiyi.com/v_19rrk37whk.html
家有喜事（粤语）,8.8,https://pic7.iqiyipic.com/image/20231109/e0/ba/v_50044821_m_601_m15.webp,https://www.iqiyi.com/v_19rrjd7108.html
头脑特工队2,8.8,https://pic4.iqiyipic.com/image/20240930/6d/e7/v_176788730_m_601_m5.webp,https://www.iqiyi.com/v_1hb58vkafeg.html
头脑特工队2（普通话）,8.8,https://pic5.iqiyipic.com/image/20240930/c0/ef/v_178087876_m_601_m2.webp,https://www.iqiyi.com/v_1ex9nkxntck.html
1917（普通话）,8.8,https://pic6.iqiyipic.com/image/20231110/08/ea/v_153492371_m_601_m6.webp,https://www.iqiyi.com/v_v0d2oz8yl8.html
星球大战前传3：西斯的复仇（普通话）,8.8,https://pic1.iqiyipic.com/image/20230630/d6/31/v_149934675_m_601_m7.webp,https://www.iqiyi.com/v_19rxtp46o8.html
茜茜公主3:皇后的命运,8.8,https://pic3.iqiyipic.com/image/20230630/e3/22/v_145368041_m_601_m6.webp,https://www.iqiyi.com/v_19rxk1txfc.html
爱猫之城（普通话）,8.8,https://pic5.iqiyipic.com/image/20230629/af/64/v_120194865_m_601_m10.webp,https://www.iqiyi.com/v_19rr6v3qzk.html
复仇者联盟（普通话）,8.8,https://pic6.iqiyipic.com/image/20231113/f6/18/v_112848919_m_601_m9.webp,https://www.iqiyi.com/v_19rr7raggo.html
神偷奶爸（普通话）,8.8,https://pic1.iqiyipic.com/image/20231109/81/b7/v_112846059_m_601_m7.webp,https://www.iqiyi.com/v_19rr7r6h3o.html
哈利·波特5:凤凰社,8.8,https://pic4.iqiyipic.com/image/20231109/a7/ff/v_50076801_m_601_m17.webp,https://www.iqiyi.com/v_19rrjbevew.html
乔乔的异想世界（普通话）,8.8,https://pic6.iqiyipic.com/image/20230630/f7/d1/v_167352056_m_601_m3.webp,https://www.iqiyi.com/v_1w8lx85bbjs.html
洛奇（普通话）,8.8,https://pic7.iqiyipic.com/image/20230629/33/d0/v_164198096_m_601_m1.webp,https://www.iqiyi.com/v_1s5482s2l1s.html
唐顿庄园2（普通话）,8.8,https://pic1.iqiyipic.com/image/20230726/10/7f/v_167942740_m_601_m4.webp,https://www.iqiyi.com/v_1oxx8yiz2rw.html
星球大战3：绝地归来（普通话）,8.8,https://pic9.iqiyipic.com/image/20230629/24/90/v_150003030_m_601_m5.webp,https://www.iqiyi.com/v_19rxr3n35w.html
星球大战前传3：西斯的复仇,8.8,https://pic6.iqiyipic.com/image/20231110/41/5d/v_149934726_m_601_m10.webp,https://www.iqiyi.com/v_19rxtp2r2s.html
黑鹰坠落（普通话）,8.8,https://pic4.iqiyipic.com/image/20231109/16/aa/v_148254610_m_601_m9.webp,https://www.iqiyi.com/v_19rybwo2ck.html
荒岛余生,8.9,https://pic5.iqiyipic.com/image/20231110/9c/33/v_62645443_m_601_m11.webp,https://www.iqiyi.com/v_19rrho7iv4.html
怪兽电力公司,8.9,https://pic8.iqiyipic.com/image/20231109/50/1c/v_106257538_m_601_m18.webp,https://www.iqiyi.com/v_19rrhrzbdo.html
银河护卫队3,8.9,https://pic8.iqiyipic.com/image/20240424/c5/75/v_134156845_m_601_m10.webp,https://www.iqiyi.com/v_19rs2i06s0.html
误杀瞒天记,8.9,https://pic9.iqiyipic.com/image/20231110/5c/35/v_112872719_m_601_m6.webp,https://www.iqiyi.com/v_19rr7q6pls.html
霍比特人3：五军之战（普通话）,8.9,https://pic8.iqiyipic.com/image/20231109/3e/63/v_117798640_m_601_m10.webp,https://www.iqiyi.com/v_19rqylogzg.html
冬至,8.3,http://pic8.iqiyipic.com/image/20241220/37/d9/v_179209610_m_601.webp,http://www.iqiyi.com/v_a4b2a26c7!.html
赎罪   ,8.9,https://pic4.iqiyipic.com/image/20231110/56/2d/v_106349675_m_601_m19.webp,https://www.iqiyi.com/v_19rri0xy98.html
烈日灼心,8.9,https://pic2.iqiyipic.com/image/20231110/3a/11/v_109575112_m_601_m11.webp,https://www.iqiyi.com/v_19rrklv244.html
火星救援,8.9,https://pic1.iqiyipic.com/image/20231110/51/c3/v_110048891_m_601_m16.webp,https://www.iqiyi.com/v_19rrl9b2bs.html
少年的你,8.9,https://pic8.iqiyipic.com/image/20240911/af/89/v_117967187_m_601_m32.webp,https://www.iqiyi.com/v_19rqybn92k.html
无耻混蛋,8.9,https://pic2.iqiyipic.com/image/20231110/a8/78/v_106428220_m_601_m14.webp,https://www.iqiyi.com/v_19rri0as3c.html
一伞烟雨,,http://pic4.iqiyipic.com/image/20241216/e7/03/v_179176859_m_601_m1.webp,http://www.iqiyi.com/v_74810cb17!.html
蜡笔小新：新婚旅行风暴~夺回广志大作战~,8.9,https://pic4.iqiyipic.com/image/20240710/db/df/v_173166283_m_601_m8.webp,https://www.iqiyi.com/v_1ifw6x2ei8s.html
黄昏的清兵卫,8.9,https://pic1.iqiyipic.com/image/20241202/d3/b8/v_108907261_m_601_m3.webp,https://www.iqiyi.com/v_19rro4nqvg.html
至暗时刻,8.9,https://pic7.iqiyipic.com/image/20230803/aa/e3/v_112982573_m_601_m13.webp,https://www.iqiyi.com/v_19rr8cwkzo.html
夜未央,,http://pic4.iqiyipic.com/image/20241127/bc/c9/v_179035419_m_601_m1.webp,http://www.iqiyi.com/v_b24d120ba!.html
变形金刚,8.9,https://pic1.iqiyipic.com/image/20231109/0b/72/v_50112795_m_601_m15.webp,https://www.iqiyi.com/v_19rrk3p3ds.html
西游记之大圣归来,8.9,https://pic1.iqiyipic.com/image/20231109/3e/20/v_167557292_m_601_m4.webp,https://www.iqiyi.com/v_19vub7xdi4c.html
钢铁侠,8.9,https://pic0.iqiyipic.com/image/20231110/e8/93/v_50112497_m_601_m19.webp,https://www.iqiyi.com/v_19rrk3rbgo.html
消失的爱人,8.9,https://pic9.iqiyipic.com/image/20210916/90/ef/v_108959848_m_601_m10.webp,https://www.iqiyi.com/v_19rro18qig.html
无敌破坏王,8.9,https://pic8.iqiyipic.com/image/20231109/00/8d/v_62647440_m_601_m14.webp,https://www.iqiyi.com/v_19rrho8y7g.html
